Site_ID,Machines_Per_Room,Current_Technology_Type,Revenue_Per_Machine_Last_12_Months,Digital_Payment_Percentage,Parent_Tier,Child_Tier,Setup_Configuration,Materials_Required,Rollout_Cost
Site_837,5,Type_A,7470.595301,74.91069543,Mid-Market,Gold,Standard,7,2919.575848
Site_838,12,Type_A,9953.225973,32.39737119,Mid-Market,Gold,Compact,2,521.2059149
Site_839,39,Type_C,16351.27259,29.33701301,Enterprise,Gold,Compact,8,825.7522922
Site_840,19,Type_A,12790.78789,38.99925829,Small Business,Gold,Compact,6,1806.656956
Site_841,26,Type_A,8073.219112,68.70926058,Small Business,Silver,Standard,7,4470.057865
Site_842,18,Type_A,18167.45117,72.89037462,Mid-Market,Bronze,Premium,5,1161.567297
Site_843,30,Type_B,18193.72782,40.23317173,Enterprise,Bronze,Standard,9,3699.024487
Site_844,32,Type_D,18058.67638,13.39043664,Small Business,Bronze,Premium,5,4880.149548
Site_845,27,Type_C,8581.943171,5.326627108,Mid-Market,Bronze,Compact,5,4057.553987
Site_846,18,Type_C,11768.59016,89.40941956,Small Business,Bronze,Premium,3,1593.254128
Site_847,28,Type_B,19774.84484,84.51713874,Small Business,Bronze,Compact,1,4587.643672
Site_848,6,Type_D,16580.18714,5.526374122,Enterprise,Silver,Compact,2,918.9822043
Site_849,49,Type_C,5407.511318,26.34647717,Enterprise,Gold,Premium,8,2606.638738
Site_850,30,Type_A,5978.068869,11.70061752,Small Business,Bronze,Compact,1,4493.938585
Site_851,18,Type_C,11958.97065,79.73673659,Mid-Market,Silver,Premium,7,3385.695692
Site_852,11,Type_A,18638.30309,41.24141289,Enterprise,Bronze,Compact,5,2361.400541
Site_853,7,Type_B,13080.52697,29.88604056,Small Business,Bronze,Standard,3,1817.6579
Site_854,27,Type_A,12467.18762,31.98881146,Enterprise,Gold,Standard,7,2187.947324
Site_855,47,Type_C,6582.105499,59.18483091,Enterprise,Gold,Compact,9,2790.238015
Site_856,49,Type_C,14851.70157,98.46051083,Enterprise,Gold,Compact,2,1935.697684
Site_857,22,Type_C,17331.54741,41.70739432,Small Business,Bronze,Premium,8,4860.355379
Site_858,42,Type_B,10706.30011,74.68984608,Mid-Market,Bronze,Standard,9,4698.849439
Site_859,39,Type_B,16634.17776,54.97457539,Mid-Market,Bronze,Premium,3,4418.021607
Site_860,19,Type_D,19467.14981,4.241898492,Mid-Market,Gold,Compact,2,2398.23426
Site_861,29,Type_C,8056.496887,60.09646824,Enterprise,Silver,Compact,7,3610.857962
Site_862,41,Type_A,12849.94447,16.01983933,Small Business,Bronze,Premium,5,4562.731882
Site_863,32,Type_B,9307.069371,81.14593943,Enterprise,Bronze,Compact,5,4326.932695
Site_864,14,Type_C,16892.81629,32.7539502,Mid-Market,Bronze,Standard,5,2364.471563
Site_865,43,Type_C,13663.90049,2.299304556,Mid-Market,Silver,Premium,4,1005.737222
Site_866,21,Type_B,14518.73626,89.81068991,Small Business,Bronze,Standard,5,840.3366373
Site_867,43,Type_D,16968.71239,99.16800578,Enterprise,Silver,Standard,4,3096.788204
Site_868,26,Type_B,10939.55709,56.64172074,Mid-Market,Bronze,Standard,6,3391.825708
Site_869,30,Type_B,18726.35103,90.73745169,Small Business,Silver,Premium,4,4324.291721
Site_870,48,Type_A,12995.43301,25.16156503,Enterprise,Bronze,Compact,2,1816.317592
Site_871,29,Type_A,7369.322343,8.545133615,Enterprise,Gold,Standard,9,1253.617207
Site_872,21,Type_D,15438.48677,56.59790273,Mid-Market,Gold,Standard,2,2205.526249
Site_873,17,Type_C,16898.92026,74.12883578,Mid-Market,Gold,Standard,9,2091.088056
Site_874,24,Type_B,9751.425156,56.5596681,Enterprise,Gold,Compact,6,1096.110293
Site_875,29,Type_D,17857.68885,27.65521821,Enterprise,Bronze,Compact,9,3525.271936
Site_876,8,Type_A,18592.14882,99.09458384,Mid-Market,Gold,Premium,9,2789.113733
Site_877,14,Type_B,9153.567311,41.05460105,Enterprise,Silver,Compact,3,3745.052403
Site_878,7,Type_C,19752.82209,38.67083151,Mid-Market,Gold,Premium,1,2087.110041
Site_879,45,Type_A,7110.672921,36.23117531,Enterprise,Gold,Premium,1,1965.659952
Site_880,49,Type_A,8030.235026,75.797792,Mid-Market,Gold,Premium,3,2626.591339
Site_881,22,Type_A,7763.372589,28.59472766,Small Business,Bronze,Premium,5,4448.333054
Site_882,40,Type_D,18409.84565,90.86085137,Mid-Market,Gold,Premium,3,681.2658803
Site_883,26,Type_C,14814.38828,80.07296635,Mid-Market,Silver,Standard,9,4121.747678
Site_884,38,Type_B,7281.564248,12.25299533,Small Business,Gold,Compact,9,2160.444257
Site_885,12,Type_D,11604.85128,26.12768493,Enterprise,Gold,Standard,3,4345.785616
Site_886,44,Type_D,14229.47038,98.6254446,Small Business,Gold,Premium,3,4109.91354
Site_887,48,Type_D,6251.961275,75.16237396,Mid-Market,Silver,Compact,5,2069.425613
Site_888,23,Type_A,18236.24553,78.5593517,Enterprise,Gold,Standard,2,3622.444409
Site_889,46,Type_C,17054.05303,72.9193672,Small Business,Silver,Standard,6,1218.347405
Site_890,45,Type_D,12578.1016,75.24402297,Enterprise,Silver,Premium,7,4533.266985
Site_891,41,Type_B,19506.89923,93.74737043,Enterprise,Gold,Standard,9,2320.20979
Site_892,10,Type_C,11266.41469,54.10594834,Small Business,Silver,Standard,6,2550.315269
Site_893,30,Type_B,19761.65479,26.72665252,Enterprise,Bronze,Standard,3,3675.91573
Site_894,38,Type_C,15018.79998,39.32682753,Small Business,Gold,Standard,5,4193.781065
Site_895,49,Type_B,14520.0691,32.71283314,Mid-Market,Gold,Standard,4,1563.542345
Site_896,10,Type_A,7489.323429,91.88508215,Enterprise,Silver,Premium,5,3476.075629
Site_897,41,Type_D,18228.91637,4.850928982,Mid-Market,Silver,Premium,8,2263.991198
Site_898,37,Type_B,11412.34532,16.15081662,Mid-Market,Gold,Standard,8,2159.163158
Site_899,26,Type_C,7433.501087,19.49096815,Enterprise,Bronze,Premium,6,3605.116208
Site_900,25,Type_D,5189.1128,17.7016195,Small Business,Silver,Premium,1,2242.324734
Site_901,10,Type_D,13396.33525,6.728949187,Enterprise,Silver,Compact,8,2057.488251
Site_902,10,Type_C,12910.99433,45.57460339,Mid-Market,Bronze,Standard,8,4261.497837
Site_903,8,Type_B,15790.30434,79.97179821,Mid-Market,Bronze,Premium,2,955.7425572
Site_904,34,Type_A,18353.8708,38.32163921,Small Business,Gold,Premium,4,3541.516803
Site_905,15,Type_A,6191.09877,25.71185063,Enterprise,Bronze,Standard,2,1619.264272
Site_906,34,Type_B,15972.44736,26.20826066,Mid-Market,Gold,Compact,4,569.7420882
Site_907,35,Type_D,7811.179161,47.85509758,Mid-Market,Bronze,Standard,7,1250.43921
Site_908,28,Type_D,17872.6558,93.15412807,Mid-Market,Silver,Compact,9,3229.976884
Site_909,13,Type_D,17285.95271,62.88870616,Small Business,Gold,Standard,8,3691.072362
Site_910,7,Type_D,13111.90632,7.923339154,Mid-Market,Gold,Standard,9,594.760026
Site_911,35,Type_B,15653.64198,41.55510902,Mid-Market,Gold,Standard,8,663.9144949
Site_912,44,Type_D,9715.251698,46.16680567,Enterprise,Bronze,Standard,2,4561.439517
Site_913,41,Type_C,12067.51848,73.11464856,Enterprise,Silver,Compact,7,829.8761815
Site_914,40,Type_D,17324.55347,63.15510801,Mid-Market,Gold,Compact,2,4523.819714
Site_915,28,Type_A,11888.97796,10.46539108,Mid-Market,Gold,Premium,2,1526.746612
Site_916,35,Type_D,10366.97398,33.35369525,Enterprise,Gold,Standard,4,3830.080101
Site_917,10,Type_B,12413.18671,21.26129732,Small Business,Gold,Compact,1,1893.79962
Site_918,6,Type_A,17423.73879,54.56545769,Small Business,Silver,Compact,5,4364.384115
Site_919,24,Type_B,10028.12071,36.97527805,Small Business,Bronze,Compact,6,3652.046894
Site_920,32,Type_B,7606.423897,75.16163913,Small Business,Silver,Standard,9,2308.160564
Site_921,15,Type_A,15680.2103,29.45391697,Small Business,Gold,Premium,8,843.3610438
Site_922,8,Type_B,17389.67319,57.23986663,Small Business,Silver,Compact,2,3797.150827
Site_923,19,Type_B,6509.562178,55.74544852,Small Business,Gold,Standard,1,3275.981402
Site_924,10,Type_D,8598.111691,35.06776754,Small Business,Bronze,Compact,2,513.1027303
Site_925,34,Type_C,7129.579846,6.371937853,Enterprise,Bronze,Compact,7,542.3893519
Site_926,42,Type_B,10219.12117,93.59936534,Small Business,Bronze,Premium,4,4139.568379
Site_927,6,Type_B,11755.26468,17.52567627,Small Business,Gold,Compact,5,1667.298825
Site_928,19,Type_B,16232.39505,70.76168896,Small Business,Silver,Compact,7,3362.601505
Site_929,15,Type_D,14767.21377,55.60805455,Mid-Market,Bronze,Standard,3,2543.964889
Site_930,12,Type_C,14313.92851,97.80866712,Enterprise,Gold,Standard,2,4385.435065
Site_931,30,Type_A,10285.6242,69.89539222,Enterprise,Gold,Premium,7,4626.325009
Site_932,49,Type_D,17621.7133,49.73687574,Enterprise,Silver,Standard,5,4985.634707
Site_933,48,Type_D,12069.30751,94.38239227,Small Business,Bronze,Standard,1,1191.578611
Site_934,9,Type_C,19686.57407,50.89042706,Small Business,Gold,Premium,1,4383.338209
Site_935,10,Type_C,14512.13207,7.288937114,Mid-Market,Silver,Compact,9,1697.096195
Site_936,30,Type_D,6893.971123,89.46067819,Enterprise,Bronze,Premium,5,3158.671437
Site_937,8,Type_A,15142.66343,23.55592719,Small Business,Silver,Standard,1,2775.977752
Site_938,23,Type_D,9876.560231,59.03289466,Enterprise,Silver,Premium,7,580.9465921
Site_939,24,Type_C,15294.90795,34.48262855,Mid-Market,Gold,Compact,9,4697.47076
Site_940,37,Type_A,6044.617222,73.9763402,Mid-Market,Gold,Premium,1,852.4717482
Site_941,24,Type_C,7623.221558,84.05077375,Mid-Market,Gold,Standard,4,3596.985137
Site_942,16,Type_A,17836.05888,83.95373857,Enterprise,Silver,Standard,3,4032.530763
Site_943,5,Type_B,8407.693355,92.95080544,Small Business,Gold,Premium,5,4078.795321
Site_944,30,Type_C,17555.61688,81.43532951,Small Business,Silver,Compact,7,1109.725335
Site_945,18,Type_C,9189.141327,33.5780615,Mid-Market,Silver,Premium,8,2514.064777
Site_946,42,Type_D,14643.22865,11.83093882,Small Business,Gold,Compact,2,4232.429917
Site_947,41,Type_C,15412.2586,18.58743144,Mid-Market,Bronze,Compact,7,1862.056447
Site_948,15,Type_C,12689.8213,31.48656901,Enterprise,Bronze,Premium,1,2604.869039
Site_949,40,Type_B,9579.66015,88.95681366,Mid-Market,Bronze,Compact,7,1727.572517
Site_950,17,Type_C,8189.665646,71.08125537,Enterprise,Silver,Standard,8,2585.98138
Site_951,47,Type_B,5497.840318,69.01931247,Mid-Market,Silver,Premium,2,4495.270652
Site_952,7,Type_B,9559.196019,75.00430536,Small Business,Silver,Compact,9,2548.05904
Site_953,37,Type_B,14797.44186,48.49943403,Small Business,Gold,Standard,1,3001.604077
Site_954,10,Type_B,19074.57228,46.44461851,Mid-Market,Silver,Premium,6,2317.893275
Site_955,14,Type_A,18068.06723,64.31140248,Small Business,Gold,Standard,1,2570.527324
Site_956,9,Type_D,16490.97165,64.62108413,Small Business,Gold,Standard,3,568.2838957
Site_957,27,Type_A,16826.71015,17.14444021,Small Business,Bronze,Standard,6,1776.854795
Site_958,14,Type_C,14974.77355,21.07071517,Enterprise,Bronze,Compact,3,2464.617748
Site_959,48,Type_A,8904.302863,69.22041683,Small Business,Bronze,Premium,8,3352.086392
Site_960,6,Type_A,18607.92546,8.621155613,Enterprise,Gold,Premium,5,2525.233687
Site_961,17,Type_C,15060.98468,4.7184983,Mid-Market,Gold,Compact,2,2020.176695
Site_962,44,Type_C,13406.60946,67.3257458,Small Business,Gold,Premium,4,2246.444309
Site_963,6,Type_C,6664.842038,64.55750512,Small Business,Silver,Standard,9,1590.319981
Site_964,24,Type_A,11705.83316,49.43658466,Small Business,Gold,Premium,4,4660.224272
Site_965,5,Type_A,11905.37407,5.887918747,Mid-Market,Bronze,Compact,8,2847.844516
Site_966,41,Type_C,17968.45414,12.36805669,Enterprise,Bronze,Standard,5,560.3425424
Site_967,13,Type_D,13199.7233,89.74320374,Enterprise,Gold,Compact,1,587.5081629
Site_968,21,Type_D,10706.00823,60.72692567,Small Business,Gold,Standard,7,4878.327357
Site_969,13,Type_B,19652.00493,44.66288103,Mid-Market,Bronze,Standard,3,1496.529011
Site_970,15,Type_C,6660.8089,49.68675274,Mid-Market,Gold,Premium,8,4125.2373
Site_971,19,Type_B,11338.22642,80.61369321,Mid-Market,Bronze,Standard,3,762.238857
Site_972,28,Type_D,5630.370128,14.11832288,Mid-Market,Silver,Compact,1,4645.232315
Site_973,42,Type_B,16098.56181,32.3059217,Mid-Market,Bronze,Premium,5,4434.876517
Site_974,39,Type_C,18771.14828,16.20916251,Enterprise,Silver,Compact,2,3069.919231
Site_975,34,Type_C,9200.559943,14.12357207,Enterprise,Gold,Standard,4,540.4939578
Site_976,35,Type_C,17875.12515,25.16441463,Enterprise,Gold,Compact,1,1660.148933
Site_977,9,Type_A,9383.273457,56.07893988,Small Business,Silver,Compact,9,2330.701913
Site_978,48,Type_B,18661.55242,38.9453245,Mid-Market,Gold,Standard,6,2570.288525
Site_979,18,Type_D,16309.42855,83.96345939,Small Business,Silver,Premium,8,1839.554414
Site_980,15,Type_D,17073.60165,32.63545825,Mid-Market,Gold,Compact,4,648.2654071
Site_981,13,Type_D,5270.098334,82.07467443,Enterprise,Bronze,Standard,9,3155.573327
Site_982,38,Type_A,19442.15536,30.60504095,Small Business,Gold,Premium,2,2858.696005
Site_983,16,Type_A,15900.06488,77.04018392,Enterprise,Bronze,Premium,9,1773.502859
Site_984,39,Type_C,9571.266431,88.24486998,Mid-Market,Bronze,Premium,5,670.8918541
Site_985,39,Type_D,17440.91997,83.47155099,Mid-Market,Silver,Compact,6,4975.673842
Site_986,5,Type_A,9222.817976,99.80078648,Mid-Market,Gold,Compact,3,2668.937841
Site_987,44,Type_C,18091.30759,28.12603821,Enterprise,Silver,Compact,4,3902.019088
Site_988,26,Type_D,6688.705856,26.75989509,Mid-Market,Gold,Premium,6,2535.413158
Site_989,33,Type_B,15555.28966,48.50666501,Enterprise,Bronze,Compact,7,694.2663089
Site_990,12,Type_C,13110.47715,83.86371989,Small Business,Bronze,Standard,1,1893.203353
Site_991,15,Type_A,6448.017053,91.64456625,Mid-Market,Gold,Compact,7,1940.495635
Site_992,45,Type_A,8628.407424,98.08710336,Mid-Market,Gold,Compact,1,4272.588068
Site_993,41,Type_C,5186.060544,83.4251823,Mid-Market,Silver,Premium,5,3444.034901
Site_994,18,Type_C,12031.51948,10.9144465,Small Business,Gold,Compact,6,1739.434566
Site_995,34,Type_A,9518.978911,75.84631583,Mid-Market,Gold,Standard,2,4854.829796
Site_996,39,Type_B,13975.36226,64.57286728,Enterprise,Gold,Premium,9,1946.938246
Site_997,25,Type_D,9458.567116,89.46545155,Enterprise,Silver,Standard,6,4992.053116
Site_998,41,Type_B,9498.786673,77.76386953,Mid-Market,Gold,Premium,7,4982.736619
Site_999,9,Type_C,16147.89798,48.07754292,Mid-Market,Bronze,Premium,8,1360.44733
Site_1000,23,Type_B,5722.14254,39.22473169,Small Business,Silver,Compact,1,1907.335023
Site_1,43,Type_C,8196.57056,9.710500481,Mid-Market,Bronze,Compact,1,2836.431386
Site_2,33,Type_B,5467.011243,14.77361256,Small Business,Bronze,Premium,8,1554.665408
Site_3,19,Type_B,14775.00238,33.21953168,Small Business,Silver,Premium,8,1056.049193
Site_4,47,Type_B,10527.89516,40.67784299,Small Business,Bronze,Premium,7,1056.608828
Site_5,12,Type_D,17965.37375,10.76975019,Mid-Market,Bronze,Standard,8,3124.742887
Site_6,25,Type_A,12098.1486,81.46698205,Small Business,Gold,Premium,3,3806.4168
Site_7,43,Type_A,19522.90142,92.10308378,Small Business,Bronze,Standard,2,1946.89854
Site_8,23,Type_B,7782.882736,76.04898301,Mid-Market,Gold,Compact,7,655.9281942
Site_9,27,Type_A,18029.34752,20.54217213,Small Business,Gold,Compact,8,1072.511991
Site_10,15,Type_B,16648.95279,96.53297333,Mid-Market,Bronze,Premium,1,4616.125522
Site_11,15,Type_D,16563.82767,41.71931649,Small Business,Gold,Standard,9,2720.946468
Site_12,28,Type_D,17671.74842,0.456248381,Enterprise,Silver,Premium,4,2541.077643
Site_13,40,Type_C,16415.35986,14.43039062,Enterprise,Silver,Premium,4,671.2213024
Site_14,44,Type_D,14393.30482,47.8554311,Small Business,Bronze,Standard,3,3778.8666
Site_15,28,Type_B,6968.673165,93.63590907,Enterprise,Silver,Premium,6,2876.306364
Site_16,7,Type_D,5487.892692,16.86264856,Mid-Market,Gold,Compact,1,1409.364212
Site_17,26,Type_C,18812.71772,40.10214918,Enterprise,Silver,Premium,6,995.3319208
Site_18,6,Type_A,14249.75472,88.50670029,Small Business,Bronze,Standard,2,2225.245386
Site_19,28,Type_B,16948.05936,90.61427152,Small Business,Bronze,Standard,9,4267.228839
Site_20,48,Type_A,12222.83527,9.037318056,Mid-Market,Gold,Compact,2,4393.825516
Site_21,34,Type_C,6759.622834,33.07997371,Small Business,Bronze,Standard,7,3212.808712
Site_22,42,Type_C,6877.786883,17.07132007,Mid-Market,Silver,Standard,1,3773.913923
Site_23,6,Type_C,15283.47931,12.10210997,Enterprise,Bronze,Compact,7,1018.201043
Site_24,25,Type_A,11454.58842,42.8227648,Enterprise,Gold,Premium,5,3146.567295
Site_25,37,Type_A,8007.870901,48.25536482,Mid-Market,Bronze,Compact,8,3501.345666
Site_26,16,Type_A,12373.9182,56.95725897,Mid-Market,Silver,Premium,4,1403.207793
Site_27,26,Type_A,5963.134056,68.30534122,Small Business,Gold,Compact,7,4460.696298
Site_28,48,Type_C,13729.57103,56.54040391,Enterprise,Silver,Premium,6,1377.485319
Site_29,29,Type_C,9034.901067,22.61203443,Mid-Market,Gold,Compact,5,1910.648119
Site_30,31,Type_B,16963.38651,39.8076569,Enterprise,Bronze,Premium,4,3292.505812
Site_31,46,Type_B,9655.429384,10.747671,Mid-Market,Gold,Compact,7,3372.575293
Site_32,32,Type_A,11828.30224,55.66199856,Enterprise,Gold,Premium,5,3647.231334
Site_33,20,Type_D,5174.308099,39.29104213,Small Business,Bronze,Compact,5,1004.052709
Site_34,19,Type_D,6086.703317,36.86924469,Enterprise,Silver,Standard,1,4322.589935
Site_35,48,Type_C,10887.40335,40.83028377,Enterprise,Bronze,Premium,2,2897.812095
Site_36,7,Type_C,12199.08252,29.73662269,Enterprise,Gold,Compact,5,2620.948073
Site_37,41,Type_C,14000.30822,76.25665316,Enterprise,Bronze,Premium,3,4914.93931
Site_38,11,Type_B,9374.938681,48.76362225,Enterprise,Gold,Premium,2,3831.702336
Site_39,25,Type_B,15424.72829,89.57751972,Small Business,Bronze,Compact,4,1031.02712
Site_40,13,Type_C,17901.83596,61.54886724,Mid-Market,Bronze,Premium,4,3904.426253
Site_41,43,Type_C,16697.76483,51.23329314,Enterprise,Silver,Compact,4,928.6202029
Site_42,22,Type_C,5594.28238,34.77757405,Small Business,Gold,Standard,4,623.6175313
Site_43,8,Type_D,12207.60421,4.946894741,Enterprise,Silver,Premium,3,2316.316529
Site_44,29,Type_B,6573.952676,39.93489335,Enterprise,Gold,Standard,7,4971.101778
Site_45,18,Type_D,8630.675238,25.64060838,Mid-Market,Bronze,Premium,9,1286.977713
Site_46,13,Type_D,19799.9389,49.37339405,Enterprise,Gold,Premium,5,3526.899546
Site_47,30,Type_C,7137.433144,36.58959686,Small Business,Silver,Premium,4,1280.282298
Site_48,6,Type_C,12483.3223,92.90677839,Small Business,Silver,Compact,2,3761.541387
Site_49,24,Type_A,14272.33601,74.56084192,Mid-Market,Silver,Standard,2,2774.091507
Site_50,32,Type_A,15536.97456,63.81469068,Enterprise,Gold,Premium,5,3559.872695
Site_51,11,Type_D,13394.73025,52.7506645,Small Business,Silver,Compact,7,1412.929292
Site_52,48,Type_B,5146.562711,95.43512545,Enterprise,Silver,Premium,9,3855.327496
Site_53,12,Type_C,9896.919624,85.99759024,Enterprise,Silver,Compact,7,4980.285768
Site_54,39,Type_C,12765.67465,72.31856922,Enterprise,Bronze,Premium,5,3495.427253
Site_55,18,Type_D,6317.997487,2.84673091,Mid-Market,Bronze,Standard,6,2720.659991
Site_56,21,Type_A,10259.40397,66.86529929,Enterprise,Gold,Standard,3,4654.282949
Site_57,40,Type_B,5498.046632,51.79589419,Small Business,Gold,Premium,5,571.33329
Site_58,44,Type_A,6178.677457,80.39022873,Enterprise,Silver,Compact,8,3784.655837
Site_59,8,Type_A,10953.84914,38.92199289,Small Business,Bronze,Premium,1,4499.359326
Site_60,6,Type_A,6990.736311,71.93167845,Enterprise,Silver,Compact,1,777.5356263
Site_61,10,Type_A,13513.11272,79.30074216,Small Business,Silver,Premium,7,2525.288767
Site_62,46,Type_C,15341.97454,48.34273716,Small Business,Bronze,Compact,5,1421.237543
Site_63,8,Type_C,17008.80049,99.44942008,Enterprise,Bronze,Standard,5,3049.331745
Site_64,33,Type_A,8002.253664,99.23359674,Enterprise,Bronze,Premium,1,3422.943314
Site_65,22,Type_B,7512.238734,78.09311909,Small Business,Gold,Standard,9,1861.804323
Site_66,30,Type_D,6568.517605,96.32786375,Mid-Market,Gold,Standard,1,2569.917514
Site_67,48,Type_B,14546.45374,89.19742459,Enterprise,Silver,Premium,5,1757.027684
Site_68,38,Type_B,15597.1359,66.11393507,Mid-Market,Gold,Premium,9,2162.26024
Site_69,14,Type_B,5473.792172,19.74143204,Enterprise,Bronze,Compact,4,1217.929805
Site_70,40,Type_A,19043.18369,42.79513566,Enterprise,Bronze,Compact,8,4485.017496
